issue,fix-commit,tests
TIKA-1015,acdb2b0ea9082dad8120431ebbf34e68b76aafe2,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java']
TIKA-1019,363ee3bf4604a36515df8deb49c520bc3a488184,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
TIKA-1019,1d637c8e872ada489b3e928b854be0959ed0a0c4,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
TIKA-1019,a2ddd8cffdb3c69d5e8fbfec24a939ab7c3f3bed,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
TIKA-1021,7171855cd159df475f3eaa98177916616288db30,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/image/PSDParserTest.java']
TIKA-1022,355eba97dfd9ae2e61ca856f0c70e001b203a0c0,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/dwg/DWGParserTest.java']
TIKA-1024,a3f156bfa445f5c0172a90107c6c15402bfa120e,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mp3/Mp3ParserTest.java']
TIKA-1025,963100eb1806048809b1fb2cb5076afdd640cdfa,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/TikaTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']"
TIKA-1028,58b7c17d1833caffd5e8693d656a6efc02463c43,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mail/RFC822ParserTest.java']
TIKA-1028,a9f559d7a4921578cfbc827ae89f5dd0b80b7d79,[]
TIKA-1028,7cd31ee5aea3b05525b84b0bd9b83df043f44381,[]
TIKA-1031,e10c23b3ad00dd9d8fb059fdbfc40273b8e2469c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java']
TIKA-1032,9ec715349810ab8e2d149028679ba6baebeae14b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
TIKA-1033,e9206475e683c35b09810a857ddd7bdbfa8f60fb,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/TikaTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLContainerExtractionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/AbstractPOIContainerExtractionTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/POIContainerExtractionTest.java']"
TIKA-1035,01c02e671a82fc89fca8748175a741a5c5605962,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-1035,771e368ba531ef5063b89811d98a3c756920f870,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-1038,15303fe8bcb1b975be727041c0094e471f0b801a,[]
TIKA-1041,7260050594e7a13283d2dbfd1a079149a63d43ac,[]
TIKA-1044,ab9f799ae4a3eec42e00a109ca3171cbdf7b6cd0,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']"
TIKA-1048,71166dea776a676601d35bef3922717aa2d56301,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/xml/DcXMLParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/ParsingReaderTest.java']"
TIKA-1063,794595c85cffc6cc811c60b1d8ae6fd3a341bcb1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/odf/ODFParserTest.java']
TIKA-1070,2db38125fb23d9ddfdf64a0cf18dce677a74499c,[]
TIKA-1078,94ff74c029ab8ea6dfd121938b2e6a6bc414a8b3,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/io/FilenameUtilsTest.java']
TIKA-1109,5dd29c4fd97c9a9de8d716e52e4998db1e92176d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
TIKA-1110,8d794b56dc413f41f0cb0a288aa55b55a7f198e9,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/AutoDetectParserTest.java']
TIKA-1110,9385906e6a5adad9f820aca6e8138dce41ab122b,[]
TIKA-1115,5ffe387253086d52017d32f7d5b20cbd912d56a5,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/jpeg/JpegParserTest.java']
TIKA-1117,c46f54556357b08dc0d092cab3d316a1205b7d51,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java']
TIKA-1118,2936d550002fe564beb99e56eb6b4c5a7d33d36a,[]
TIKA-1118,c4581fb85824ad27725e17aeb49bfbe12ebea40a,[]
TIKA-1124,ba80052ad7c7992a15aae7445488bed7584187f7,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-1127,9d81bddc52fc3eb851f52099263d28b18bacde69,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-server/src/test/java/org/apache/tika/server/TikaResourceTest.java']
TIKA-1128,14aa5bfbab763cb00677d89b7e6cc0077c8a6ca7,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
TIKA-1130,970bafe849a6aa2e4e5ed1140e033fdb9c8abe32,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
TIKA-1135,ec32a29d3109df74e56b7878809aa0c5be862666,[]
TIKA-1145,c7d7f66f8c9e389d8654a6a57f0e14040f2e9d51,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/config/TikaConfigTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/mime/MimeTypesReaderTest.java']"
TIKA-1145,066f587584998f82e738496cd2906de8ffecb9b4,[]
TIKA-1146,22fc879bf987c2ab1fa24d68c10a97cb4797614e,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/detect/MagicDetectorTest.java']
TIKA-1147,a852c4f55cc320087d4cfa300fca5ffb9c759918,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/embedder/ExternalEmbedderTest.java']
TIKA-1152,3dec31215d95917e7f6f5113ce966d2d61231800,[]
TIKA-1166,1e8e3c86d433337100aabfd9e22ce4cb2998ea9f,[]
TIKA-1171,20ab62de27c7e34d1c09b3cd0a14c0e32e59994b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java']
TIKA-1182,841c587bcd64a75a8badf51eddb62d10360ba69d,[]
TIKA-1182,c183694b20f785371539284a3d6f84d29dceea68,[]
TIKA-1183,38b15098fb9313a837e796c703eac90dde179f98,[]
TIKA-1191,6a398bd3f6245543091fd7c0e9e4facb34a26882,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/fork/ForkTestParser.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/fork/ForkParserTest.java']"
TIKA-1192,ceccd0b65b0a24bf44f4566a94c901c7c40135f6,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java']
TIKA-1196,556ee2ad852fde5c45ee481809df30862977aa65,[]
TIKA-1196,6f7177ff791539fd277e7dc59e0f7fbe5e3f0e5a,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-server/src/test/java/org/apache/tika/server/TikaResourceTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-server/src/test/java/org/apache/tika/server/MetadataEPTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-server/src/test/java/org/apache/tika/server/UnpackerResourceTest.java']"
TIKA-1218,ed77de42dbeb0b1fb5f7fafd42b02b7f43805929,[]
TIKA-1221,359aae57ce045de191a14bb369e7980154deffc6,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/detect/TestContainerAwareDetector.java']
TIKA-1222,3b1d2498e25d51817c47e470a66c9251210b9dfd,[]
TIKA-1222,7b7ad9596116b402a938d5ded50a2ef621677c03,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mail/RFC822ParserTest.java']
TIKA-1226,33280e0e96a3a6000e3bb747667ffca002752595,[]
TIKA-1226,7d3194a3be19dc81a425ad4247b85dc7891b8660,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-1228,1ca0efd92bf7068fb1ff0366dfe0f55612d56068,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/TikaTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']"
TIKA-1229,2aaec12dbd492d716aab53f7ee32bdb247404c35,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
TIKA-1231,f033bcf5dff844fc01baf480596582b89095435e,[]
TIKA-1233,04be3280412570d8923594b6f3df42741f098008,[]
TIKA-1233,6b7db9975871d6a9426fcff284661b33ed079448,[]
TIKA-1233,0e3c51ea1dd800ecf70f43ebdeb9559c07b72aca,[]
TIKA-1248,a360ec5add94fad571114f6090e363df6c9295e7,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/txt/CharsetDetectorTest.java']
TIKA-1251,8e0c444b1f1bf61215a298c2b782b5cb451f9cde,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
TIKA-1252,cb6c9b845c0a883ff35a30fb0018cccfe4deb024,[]
TIKA-1252,3cfe5ad70d02b22c8464b6073de9fe55830964ac,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-1255,80efc84b675c8defa5e86b01b85e1dabc84d32f5,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']"
TIKA-1257,beff3947978d4573e35a40a7b0ad8fb7ec89a2f6,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
TIKA-1272,aacc74d026ce20cf50b4e7de0b7b8032ab287f7c,[]
TIKA-1276,02afb8bdcc0fd496f9382c999916731e0454ddc2,[]
TIKA-1276,02b5424694e1eb2a880bb807e8e5556e523e73d0,[]
TIKA-1279,3a9afb5d5dae8b5e4db84679ec39738d41d8fd75,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/code/SourceCodeParserTest.java']
TIKA-1279,a570bfb2f3c4e7cd99f25d2ba9f39794f2a492b1,[]
TIKA-1288,a0ffec146e84fdcf4c747b4375f92ae283944f4c,[]
TIKA-1291,0b57b5c2d885b9223c0c77133844a3fc39f5bcc4,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java']
TIKA-1292,f689fa7ee25c0c9c4bd4d68aa51941eb558f7026,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/mime/MimeTypesReaderTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/mime/MimeDetectionTest.java']"
TIKA-1295,c2da98e37eaff64a0b12a253b7406385cd80b253,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-1303,b97ef3208fe5848c96c86d6d7b6a6bfb962e0568,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java']
TIKA-1305,d0ced9671ef45210a1d0545f32281f3bd7724862,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java']
TIKA-1310,0b57b5c2d885b9223c0c77133844a3fc39f5bcc4,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-app/src/test/java/org/apache/tika/cli/TikaCLITest.java']
TIKA-1317,a13fdace85d18eccc4ec9ee918e86541204374b1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']
TIKA-1322,375fde60b42c44b57c6931894ddee177b063fbae,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/AutoDetectParserTest.java']
TIKA-1341,6a306fbbe256c267cd1c5a863c78707f4c43085f,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-1353,a9a5c03c4581fc43e0e17372dc4c4863e280e762,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/odf/ODFParserTest.java']
TIKA-1354,11787f5fac99e14261dbe792e75549ef8fc19e42,[]
TIKA-1354,d600793f89bc2f03dfd9d258b9eb3942985fcc7a,[]
TIKA-1362,4a75eefea9d04499c7cd4c9e99c9df3e4b73a97b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-translate/src/test/java/org/apache/tika/language/translate/GoogleTranslatorTest.java']
TIKA-1369,2335991f60135e641413a464687f75c15b82b21c,[]
TIKA-1370,15521f132f69f80a42496a5fc38a49caa27c09cc,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-translate/src/test/java/org/apache/tika/language/translate/CachedTranslatorTest.java']
TIKA-1371,3b004508773ee65ff2de9e90e12d8926b1a52489,[]
TIKA-1371,95051f2a352f3e7ee83acf203d75b803a26c3f4f,[]
TIKA-1373,f1d00dbf40f16ce8669628951b813d7972c07c45,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/code/SourceCodeParserTest.java']
TIKA-1378,65aea2b06b33c6b53999b6c52e017c38bf2af0b4,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-translate/src/test/java/org/apache/tika/language/translate/MicrosoftTranslatorTest.java']
TIKA-1385,eb9495e194c90d18ed5c48eb53f8ccab664e5e71,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-translate/src/test/java/org/apache/tika/language/translate/MosesTranslatorTest.java']
TIKA-1389,7e6448348853234fe76c732ffeccb76200fe464c,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-translate/src/test/java/org/apache/tika/language/translate/CachedTranslatorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/io/FilenameUtilsTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/font/FontParsersTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/io/TailStreamTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-serialization/src/test/java/org/apache/tika/metadata/serialization/JsonMetadataTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/image/ImageMetadataExtractorTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-xmp/src/test/java/org/apache/tika/xmp/XMPMetadataTest.java']"
TIKA-1400,9688c77128e5c3d53c1eeb4e72db62ff10dfafda,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ExcelParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']"
TIKA-1404,79db92bece9695d5841626dcd94579a6ec84b70c,[]
TIKA-1410,1bafbb815913089847ed8689e47b958c44fd92c3,[]
TIKA-1411,cc922f459b20e997c2545bb1902aef6123eedea5,[]
TIKA-1412,a9406a5e17991af17b42e3cfee97d2060ddcb520,[]
TIKA-1413,0365ed2e430f3513931c01994e75fa55d1fb1b01,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/rtf/RTFParserTest.java']"
TIKA-1416,fc87e4aa6f50760ad603b2e69a766ece2798b8e4,[]
TIKA-1421,c20630790bfaaaa08626456a1ff8dc56b073aaad,[]
TIKA-1422,cf55425220f3c0dcab2fe6318e19560bf4c7827b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mail/RFC822ParserTest.java']
TIKA-1422,eb7202d524dbf45d2d0e21b473e73e5401ed10b9,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/ocr/TesseractOCRTest.java']
TIKA-1427,ff8e253c1ce8d3ccfe35b0c12fdc72937dba5af8,[]
TIKA-1427,e8fac5b3060b8af39ff787fbf8038980b999c611,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-1427,4f421985cb2d1c75b8c2474719ab2d5e38d2793e,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-1441,ace2ad96b75fecffa2c54d220afe6c4f2b0d36c4,[]
TIKA-1445,192c0d0c9aafdf660e0b311b7fc2da11ecb9d572,[]
TIKA-1445,0a176a5aad749a0b15559b705b906937760d4a77,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/ocr/TesseractOCRParserTest.java']
TIKA-1445,5cf7785cf2540cc8cdfd7d21b4f8bf540fbdc55f,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/ocr/TesseractOCRParserTest.java']
TIKA-1445,895ebb79404e3113766a0ec4b12c3a100294a96b,[]
TIKA-1445,5f6845257016bfbaef26e998edd8f660c5711ac1,[]
TIKA-1445,7dc73cee673ffde25441b1adba6d467873ed134c,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/config/TikaConfigTest.java']
TIKA-1445,1233a93d97e9fb7f566b0b4f52d3733659f0ac7b,[]
TIKA-1446,746de4d60f1ea1e847dbd9fc1b940c53b874d787,[]
TIKA-1446,1cc2725cecf73a1156af53d21801a9196154f389,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmExtraction.java']
TIKA-1446,65977bba2a5900c43dbb9f4c8512daf38b9163b5,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmExtraction.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmBlockInfo.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestParameters.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmExtractor.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/sax/SerializerTest.java']"
TIKA-1454,bb78082b0028b57a5bf1ae30858dda6aebeacf63,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java']
TIKA-1454,69852e4cb55d34e6513e0b66af7d75cb1b1408ba,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ExcelParserTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java']"
TIKA-1459,e2293d302bc5f447563c5c6c93907b55bba6e91b,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-core/src/test/java/org/apache/tika/sax/BasicContentHandlerFactoryTest.java']
TIKA-1463,eacb983cb6155dc00e98f5ad4c9d71244b7dba83,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/ocr/TesseractOCRParserTest.java']
TIKA-1467,0aa8bca3ede9bec545b7228733df67905b7e8663,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']
TIKA-1477,74c231a575c9ac307b617c2c322d0f4151baeb64,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/ocr/TesseractOCRConfigTest.java']
TIKA-1477,9005c6760366b29eac19e307f943dfe6f1e522c8,[]
TIKA-1489,d1e8d7176952d7e82e2d72ae08b2ee40df17902e,"[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/AccessCheckerTest.java', u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/pdf/PDFParserTest.java']"
TIKA-1500,f3df5ae5a98c31220a5946b70daa3fc2fd3752b2,[]
TIKA-1506,f5ad49dc58e0309b88084f6dda2d73fea3612804,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/mbox/OutlookPSTParserTest.java']
TIKA-1507,2e60efbfc81132cb46e5d6edd2e0dde28881aadf,[]
TIKA-1507,4533e06da0231f88cf8a5d1b6a3708841e3c6880,[]
TIKA-1512,990c0c2096fdabec508371cbf96f9e77bd61f12d,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java']
TIKA-1516,61671f5d97d97e6f379dd94391ed8449f8c15073,[]
TIKA-1519,7d231d03247b9171dcce6e1758deb5c49560a6a1,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java']
TIKA-1519,43086f4d2c69d69b10b52507be21c33a3397569b,[]
TIKA-1519,6194e6854392740a157cce3bb252af10244af8af,[u'C:\\Code\\Lab\\BugMiner\\tested_project\\tika\\tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java']
TIKA-1524,70dbd04eb37b246d97ef3a6854f07495147463a1,[]
