project name,issue,commit,module,time,description
commons-compress_1,COMPRESS-264,aed56110ff582b96aecf7675a9cfe5247ffa3e7d,commons-compress,335.0699999332428,Success
commons-compress_1,COMPRESS-265,c608c3309b99ec69bfcdd6aaa1ad32851d09e94d,commons-compress,306.20499992370605,Success
commons-compress_1,COMPRESS-267,a99d1e3decf289a998effa4fb976d83555c47d94,commons-compress,308.59999990463257,Unexpected
commons-compress_1,COMPRESS-267,3a1451bddfdd74cfbc6f9c184a51a32696cec2a2,commons-compress,312.8399999141693,Success
commons-compress_1,COMPRESS-272,c5f9ceb3cb7a5822012fe33ecfc2d561f63697f8,commons-compress,346.82099986076355,Success
commons-compress_1,COMPRESS-277,557800a53cedad99afc951032a11931f3e39bf13,commons-compress,292.8560001850128,Success
commons-compress_1,COMPRESS-278,1ea7e01eb6776071eddf60f7783d650ec7d60e74,commons-compress,296.25600004196167,Success
commons-compress_1,COMPRESS-279,ddb5fd6d8e4d5fa9f7fa659c93fb6eb04f238689,commons-compress,314.65000009536743,Success
commons-compress_1,COMPRESS-289,23d15f6cc39e71b31058272849c961fcca6adfe1,commons-compress,300.71399998664856,Unexpected
commons-compress_1,COMPRESS-289,dd71368488dd8e0fb0bf8f7aabd4f702502d5615,commons-compress,306.81500005722046,Success
commons-compress_1,COMPRESS-301,f8bf45444c49053a92f6f560c5008d5ac43aa27f,commons-compress,277.03200006484985,Failed to execute goal org.codehaus.mojo:animal-sniffer-maven-plugin:1.13:check
commons-compress_1,COMPRESS-301,915fdd3fcb55f81fbb4f63f9f9752c329488c524,commons-compress,306.40899991989136,Success
commons-compress_1,COMPRESS-306,d50feb67569fb5881b8a2ff5996f656c5f207c2e,commons-compress,475.6489999294281,Failed to execute goal org.codehaus.mojo:animal-sniffer-maven-plugin:1.13:check
commons-compress_1,COMPRESS-309,5cf68bdc46c7bcc0fc5eb3cacd1c84514ef552cf,commons-compress,254.8270001411438,Failed to execute goal org.codehaus.mojo:animal-sniffer-maven-plugin:1.13:check
commons-compress_1,COMPRESS-314,3c4a09bf28e7cd600b919b8c799fbbfd19a94c0b,commons-compress,272.77099990844727,Failed to execute goal org.codehaus.mojo:animal-sniffer-maven-plugin:1.13:check
commons-compress_1,COMPRESS-316,b72b5c716ac18150396d05988d9eab745bea02b9,commons-compress,365.0770001411438,Failed to execute goal org.codehaus.mojo:animal-sniffer-maven-plugin:1.13:check
commons-compress_1,COMPRESS-321,e6e24766377e705e89358fb9cf6253e2e9e645db,commons-compress,255.4800000190735,Failed to execute goal org.codehaus.mojo:animal-sniffer-maven-plugin:1.13:check
commons-compress_1,COMPRESS-324,1930eed89459d1ea726762e362143a5aa2ccaeb4,commons-compress,294.2279999256134,Failed to execute goal org.codehaus.mojo:animal-sniffer-maven-plugin:1.13:check
commons-compress_1,COMPRESS-326,a2cda30be14b3da01cbbbedc41b70daf6d88da8b,commons-compress,289.00300002098083,Failed to execute goal org.codehaus.mojo:animal-sniffer-maven-plugin:1.13:check
commons-compress_1,COMPRESS-331,1fb42987de0d21c9b6777272320b64230eadb277,commons-compress,314.2330000400543,Success
commons-compress_1,COMPRESS-335,7250daa429020181bb5a4c40d1aaa169631b8496,commons-compress,310.2590000629425,Success
commons-compress_1,COMPRESS-348,d0501577d37b594c3ff59a39ac211f7a1b170fa7,commons-compress,322.0160000324249,Success
commons-compress_1,COMPRESS-351,11840dfde044fec90b0cb4a715ce9d213acea3ca,commons-compress,322.25999999046326,Success
commons-compress_1,COMPRESS-355,19a620c904587dc0397b43bfe9071ff60033c097,commons-compress,334.18300008773804,Success
commons-compress_1,COMPRESS-356,823cdee9b18508e9e51913d110a20a406f55582b,commons-compress,368.7479999065399,Success
commons-compress_1,COMPRESS-363,52dd5908e374973d69c51856b74d4d93d591c90a,commons-compress,303.91100001335144,Success
commons-compress_1,COMPRESS-367,f015344879f1bc3505bc616fc7ae517cf9f60838,commons-compress,331.952999830246,Success
